Word,TF_Matrix_Avg,DF_Vector,IDF_Vector,TF_IDF_Manual
discussing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
faith,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
radio,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
efronception,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
picture,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
took,0.005747126436781609,5,5.976733742420574,0.034349044496669964
asf,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sick,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
turnt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
wake,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
acting,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
angryarab,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
chomsky,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
leftists,0.010344827586206896,9,5.465908118654584,0.05654387708953017
bit,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
concede,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gore,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
rushing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
same,0.01264367816091954,11,5.283586561860629,0.0668039680235252
thought,0.006896551724137931,6,5.822583062593316,0.04015574525926425
told,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
barrontrump,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
january,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
melaniatrump,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
moving,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
whitehouse,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
parliamentary,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
resignation,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
start,0.004597701149425287,4,6.159055299214529,0.028317495628572546
ukrainian,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
darlena,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
loved,0.004597701149425287,4,6.159055299214529,0.028317495628572546
made,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
piece,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
details,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
into,0.006896551724137931,6,5.822583062593316,0.04015574525926425
later,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
liberals,0.013793103448275862,12,5.203543854187092,0.07177301867844264
money,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
presidency,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
send,0.004597701149425287,4,6.159055299214529,0.028317495628572546
try,0.004597701149425287,4,6.159055299214529,0.028317495628572546
drivers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
extra,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gas,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lbvs,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
link,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
stations,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
uber,0.006896551724137931,5,5.976733742420574,0.04121885339600396
use,0.008045977011494253,7,5.689051669968793,0.045773978953771895
americans,0.004597701149425287,4,6.159055299214529,0.028317495628572546
fellow,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
native,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
condoning,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
face,0.006896551724137931,6,5.822583062593316,0.04015574525926425
ingredients,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
make,0.01264367816091954,11,5.283586561860629,0.0668039680235252
putting,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
achieve,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
action,0.004597701149425287,4,6.159055299214529,0.028317495628572546
opt,0.0022988505747126436,1,7.075346031088684,0.016265163289859046
oregon,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
participation,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
rates,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
science,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
social,0.011494252873563218,10,5.370597938850259,0.06173101079138229
study,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
antonio,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
avery,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
card,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
ginobili,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
gospursgo,0.004597701149425287,4,6.159055299214529,0.028317495628572546
johnson,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
lot,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
manu,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
robinson,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
san,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
spurs,0.008045977011494253,4,6.159055299214529,0.04955561735000196
timduncan,0.004597701149425287,4,6.159055299214529,0.028317495628572546
admin,0.006896551724137931,6,5.822583062593316,0.04015574525926425
budget,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cut,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
dt,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
grateful,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
home,0.004597701149425287,4,6.159055299214529,0.028317495628572546
likely,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
put,0.004597701149425287,4,6.159055299214529,0.028317495628572546
shld,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
release,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
until,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
adorable,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
eddie,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
redmayne,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
tonight,0.004597701149425287,4,6.159055299214529,0.028317495628572546
physicians,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
responds,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
ussr,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
availablity,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bihar,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
child,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
hospital,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
jamui,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
non,0.006896551724137931,5,5.976733742420574,0.04121885339600396
vaccines,0.009195402298850575,8,5.5712686343124105,0.05123005640747044
respected,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cronies,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
disaster,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
dwellers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
maga,0.010344827586206896,9,5.465908118654584,0.05654387708953017
swamp,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
taken,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
utter,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sign,0.005747126436781609,4,6.159055299214529,0.035396869535715685
fire,0.006896551724137931,6,5.822583062593316,0.04015574525926425
morning,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
quiet,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sitting,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
yes,0.011494252873563218,10,5.370597938850259,0.06173101079138229
shruggers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
supremacists,0.01264367816091954,11,5.283586561860629,0.0668039680235252
white,0.017241379310344827,15,4.995904489408848,0.08613628430015256
biatch,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
coz,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
emily,0.005747126436781609,4,6.159055299214529,0.035396869535715685
gilmoregirlstop,0.005747126436781609,5,5.976733742420574,0.034349044496669964
kirk,0.004597701149425287,4,6.159055299214529,0.028317495628572546
michel,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
quirky,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
such,0.005747126436781609,5,5.976733742420574,0.034349044496669964
tj,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
background,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
breasts,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
clapping,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
singers,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bounds,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
george,0.006896551724137931,6,5.822583062593316,0.04015574525926425
insecurity,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
knows,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
now,0.026436781609195402,23,4.590439381300683,0.12135644341369622
o,0.004597701149425287,4,6.159055299214529,0.028317495628572546
rid,0.004597701149425287,4,6.159055299214529,0.028317495628572546
soros,0.006896551724137931,5,5.976733742420574,0.04121885339600396
ss,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
trumps,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
authors,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
calreid,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
literature,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
miamibookfair,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
opens,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
panel,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
points,0.004597701149425287,4,6.159055299214529,0.028317495628572546
vs,0.004597701149425287,4,6.159055299214529,0.028317495628572546
identitarians,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
supreme,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
whites,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
https,0.017241379310344827,15,4.995904489408848,0.08613628430015256
notpp,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
stoptpp,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
sve,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
tpp,0.004597701149425287,4,6.159055299214529,0.028317495628572546
vd,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
appealing,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
aspect,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
surely,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
conspired,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
estate,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
failure,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
major,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
russia,0.006896551724137931,6,5.822583062593316,0.04015574525926425
steal,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
bigger,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
help,0.010344827586206896,9,5.465908118654584,0.05654387708953017
least,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
less,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
prevent,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
victory,0.005747126436781609,5,5.976733742420574,0.034349044496669964
arthritis,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
eases,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
learn,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
suffering,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
cheat,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
diet,0.004597701149425287,3,6.382198850528739,0.02934344299093673
dumb,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
lifestyle,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
referring,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
treat,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
vegetarian,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
defense,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
jimwebbusa,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
secretary,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
zwx,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
zy,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
photos,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
rich,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
stunning,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
appointment,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
enemies,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
jitso,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
ju,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
nikkihaley,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
part,0.006896551724137931,6,5.822583062593316,0.04015574525926425
political,0.004597701149425287,4,6.159055299214529,0.028317495628572546
positions,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
rewarding,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
unitednations,0.0022988505747126436,2,6.66988092298052,0.015333059593058666
worthless,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
grind,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
match,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
already,0.010344827586206896,8,5.5712686343124105,0.057633813458404244
anxious,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
beyond,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
giving,0.0034482758620689655,3,6.382198850528739,0.02200758224320255
grieving,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
mess,0.0011494252873563218,1,7.075346031088684,0.008132581644929523
moment,0.004597701149425287,4,6.159055299214529,0.028317495628572546
